,fruit,path,label
25754,Peach,dataset/Peach/Peach001175.png,7
25755,Apple,dataset/Apple/Total Number of Apples/Apple 02255.png,0
25756,Banana,dataset/Banana/Banana0299.png,1
25757,Pear,dataset/Pear/Pear 473.png,8
25758,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00855.png,4
25759,Guava,dataset/Guava/Guava total/GuavaуАВ1989 resized resized.png,3
25760,Guava,dataset/Guava/Guava total/1GuavaуАВ2659 resized.png,3
25761,Banana,dataset/Banana/Banana02931.png,1
25762,Apple,dataset/Apple/Apple F/Apple F _0_2088.png,0
25763,Pear,dataset/Pear/Pear 1414.png,8
25764,Apple,dataset/Apple/Apple F/scene03381.png,0
25765,Tomatoes,dataset/Tomatoes/Tamotoes00972.png,13
25766,Guava,dataset/Guava/guava total final/Guava0617.png,3
25767,Guava,dataset/Guava/Guava total/1GuavaуАВ2601 resized resized.png,3
25768,Pitaya,dataset/Pitaya/Pitaya002182.png,10
25769,Orange,dataset/Orange/Orange002913.png,6
25770,Guava,dataset/Guava/Guava total/GuavaуАВ2018 resized.jpg,3
25771,Apple,dataset/Apple/Apple D/Apple De11721.png,0
25772,Mango,dataset/Mango/Mango001205.png,5
25773,Mango,dataset/Mango/Mango00695.png,5
25774,Pomegranate,dataset/Pomegranate/Pomegranet001337.png,12
25775,Apple,dataset/Apple/Apple D/Apple De01881.png,0
25776,Guava,dataset/Guava/guava A/scene08661.png,3
25777,Banana,dataset/Banana/Banana02621.png,1
25778,Guava,dataset/Guava/Guava total/GuavaуАВ391.png,3
25779,Carambola,dataset/Carambola/Carambola 001683.png,2
25780,Apple,dataset/Apple/Total Number of Apples/Apple 03952.png,0
25781,Guava,dataset/Guava/Guava total/1GuavaуАВ2888.png,3
25782,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00766.png,4
25783,Peach,dataset/Peach/Peach002034.png,7
25784,Guava,dataset/Guava/Guava total/GuavaуАВ2243 resized.png,3
25785,Banana,dataset/Banana/Banana0274.png,1
25786,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002050.png,4
25787,Guava,dataset/Guava/guava total final/Guava03855.png,3
25788,Apple,dataset/Apple/Apple F/Apple F708.png,0
25789,Tomatoes,dataset/Tomatoes/Tamotoes00781.png,13
25790,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001087.png,4
25791,Peach,dataset/Peach/Peach002468.png,7
25792,Guava,dataset/Guava/guava total final/Guava03891.png,3
25793,Guava,dataset/Guava/Guava total/GuavaуАВ50 resized.jpg,3
25794,Carambola,dataset/Carambola/Carambola 00137.png,2
25795,Guava,dataset/Guava/guava total final/Guava03337.png,3
25796,Banana,dataset/Banana/Banana01712.png,1
25797,muskmelon,dataset/muskmelon/Muskmelon 00939.png,14
25798,Apple,dataset/Apple/Apple F/Apple F259.png,0
25799,Orange,dataset/Orange/Orange00245.png,6
25800,Guava,dataset/Guava/Guava total/GuavaуАВ1334 resized resized.png,3
25801,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00139.png,4
25802,Apple,dataset/Apple/Total Number of Apples/Apple 04558.jpeg,0
25803,Mango,dataset/Mango/Mango004031.png,5
25804,Mango,dataset/Mango/Mango003349.png,5
25805,Guava,dataset/Guava/Guava total/1GuavaуАВ3009 resized.png,3
25806,Guava,dataset/Guava/Guava total/GuavaуАВ1873 resized resized.png,3
25807,Orange,dataset/Orange/Orange002327.png,6
25808,Plum,dataset/Plum/PlumуАВ394.png,11
25809,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002808.png,4
25810,Pomegranate,dataset/Pomegranate/Pomegranet00948.png,12
25811,muskmelon,dataset/muskmelon/Muskmelon 001303.png,14
25812,Pear,dataset/Pear/Pear 468.png,8
25813,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00937.png,4
25814,muskmelon,dataset/muskmelon/Muskmelon 001820.png,14
25815,Mango,dataset/Mango/Mango003434.png,5
25816,Apple,dataset/Apple/Total Number of Apples/Apple 03487.png,0
25817,Mango,dataset/Mango/Mango0098.png,5
25818,Apple,dataset/Apple/Apple A/Apple 256.png,0
25819,Guava,dataset/Guava/Guava total/GuavaуАВ723 resized resized.png,3
25820,muskmelon,dataset/muskmelon/Muskmelon 00961.png,14
25821,Peach,dataset/Peach/Peach00723.png,7
25822,Guava,dataset/Guava/Guava total/GuavaуАВ1344.png,3
25823,Mango,dataset/Mango/Mango002974.png,5
25824,Guava,dataset/Guava/guava B/Guava1458.png,3
25825,Plum,dataset/Plum/PlumуАВ1716.png,11
25826,Guava,dataset/Guava/Guava total/GuavaуАВ829.png,3
25827,Apple,dataset/Apple/Total Number of Apples/Apple 04115.jpeg,0
25828,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00945.png,4
25829,Banana,dataset/Banana/Banana01851.png,1
25830,Guava,dataset/Guava/Guava total/1GuavaуАВ3078 resized.jpg,3
25831,Apple,dataset/Apple/Apple C/scene03141.png,0
25832,Peach,dataset/Peach/Peach00649.png,7
25833,Peach,dataset/Peach/Peach002258.png,7
25834,Plum,dataset/Plum/PlumуАВ1453.png,11
25835,Pear,dataset/Pear/Pear 1566.png,8
25836,Guava,dataset/Guava/guava total final/Guava0752.png,3
25837,Mango,dataset/Mango/Mango00362.png,5
25838,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001837.png,4
25839,muskmelon,dataset/muskmelon/Muskmelon 00639.png,14
25840,Plum,dataset/Plum/PlumуАВ515.png,11
25841,Persimmon,dataset/Persimmon/Persimmon792.png,9
25842,Mango,dataset/Mango/Mango003480.png,5
25843,Guava,dataset/Guava/Guava total/GuavaуАВ1128 resized resized.png,3
25844,Guava,dataset/Guava/guava B/Guava847.png,3
25845,Apple,dataset/Apple/Total Number of Apples/Apple 03248.png,0
25846,Banana,dataset/Banana/Banana01554.png,1
25847,muskmelon,dataset/muskmelon/Muskmelon 001222.png,14
25848,Apple,dataset/Apple/Apple C/Apple Ce08761.png,0
25849,Peach,dataset/Peach/Peach001776.png,7
25850,Banana,dataset/Banana/Banana0331.png,1
25851,Apple,dataset/Apple/Total Number of Apples/Apple 04295.jpeg,0
25852,Plum,dataset/Plum/PlumуАВ2100.png,11
25853,Pitaya,dataset/Pitaya/Pitaya00579.png,10
25854,Apple,dataset/Apple/Apple B/451red applee08001451.png,0
25855,Mango,dataset/Mango/Mango00239.png,5
25856,Tomatoes,dataset/Tomatoes/Tamotoes00222.png,13
25857,Guava,dataset/Guava/Guava total/GuavaуАВ1207.png,3
25858,Guava,dataset/Guava/Guava total/GuavaуАВ1239 resized.jpg,3
25859,Apple,dataset/Apple/Apple C/Apple Ce03781.png,0
25860,Guava,dataset/Guava/Guava total/1GuavaуАВ2791.png,3
25861,Carambola,dataset/Carambola/Carambola 00640.png,2
25862,Apple,dataset/Apple/Total Number of Apples/Apple 03945.png,0
25863,Apple,dataset/Apple/Total Number of Apples/Apple 02900.png,0
25864,Apple,dataset/Apple/Total Number of Apples/Apple 04468.jpeg,0
25865,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00407.png,4
25866,Guava,dataset/Guava/Guava total/GuavaуАВ887.png,3
25867,Peach,dataset/Peach/Peach001836.png,7
25868,Apple,dataset/Apple/Apple A/Apple 189.png,0
25869,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001816.png,4
25870,Guava,dataset/Guava/guava B/Guava254.png,3
25871,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00655.png,4
25872,Carambola,dataset/Carambola/Carambola 001710.png,2
25873,muskmelon,dataset/muskmelon/Muskmelon 001525.png,14
25874,Tomatoes,dataset/Tomatoes/Tamotoes00425.png,13
25875,Mango,dataset/Mango/Mango003194.png,5
25876,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00463.png,4
25877,Guava,dataset/Guava/guava A/cene11371.png,3
25878,Apple,dataset/Apple/Apple D/scene00776.png,0
25879,Guava,dataset/Guava/Guava total/GuavaуАВ974.png,3
25880,Plum,dataset/Plum/PlumуАВ2120.png,11
25881,Guava,dataset/Guava/Guava total/GuavaуАВ1923 resized.jpg,3
25882,Guava,dataset/Guava/guava total final/Guava02409.png,3
25883,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00314.png,4
25884,Carambola,dataset/Carambola/Carambola 004.png,2
25885,Orange,dataset/Orange/Orange00836.png,6
25886,Peach,dataset/Peach/Peach00686.png,7
25887,Pitaya,dataset/Pitaya/Pitaya00948.png,10
25888,Guava,dataset/Guava/Guava total/GuavaуАВ834 resized resized.png,3
25889,Orange,dataset/Orange/Orange001601.png,6
25890,Tomatoes,dataset/Tomatoes/Tamotoes001527.png,13
25891,Guava,dataset/Guava/guava total final/Guava02231.png,3
25892,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00930.png,4
25893,Banana,dataset/Banana/Banana01660.png,1
25894,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00882.png,4
25895,Pear,dataset/Pear/pear_0_7340.png,8
25896,Apple,dataset/Apple/Apple F/scene02761.png,0
25897,Guava,dataset/Guava/Guava total/GuavaуАВ1747.png,3
25898,Apple,dataset/Apple/Total Number of Apples/Apple 02367.png,0
25899,Pomegranate,dataset/Pomegranate/Pomegranet001133.png,12
25900,Tomatoes,dataset/Tomatoes/Tamotoes00331.png,13
25901,Apple,dataset/Apple/Apple F/Apple F64.png,0
25902,Guava,dataset/Guava/Guava total/GuavaуАВ51.png,3
25903,Persimmon,dataset/Persimmon/Persimmon715.png,9
25904,Peach,dataset/Peach/Peach00888.png,7
25905,Guava,dataset/Guava/Guava total/GuavaуАВ388 resized resized.png,3
25906,Plum,dataset/Plum/PlumуАВ1286.png,11
25907,Guava,dataset/Guava/guava total final/Guava0805.png,3
25908,Guava,dataset/Guava/Guava total/GuavaуАВ1416 resized resized.png,3
25909,Persimmon,dataset/Persimmon/Persimmon1376.png,9
25910,Guava,dataset/Guava/Guava total/GuavaуАВ231.png,3
25911,Guava,dataset/Guava/Guava total/GuavaуАВ20 resized resized.png,3
25912,Pear,dataset/Pear/Pear 442.png,8
25913,Pear,dataset/Pear/Pear 1599.png,8
25914,Guava,dataset/Guava/Guava total/GuavaуАВ1621 resized resized.png,3
25915,Apple,dataset/Apple/Apple F/Apple F _0_4459.png,0
25916,Guava,dataset/Guava/guava total final/Guava01620.png,3
25917,Apple,dataset/Apple/Apple F/Apple F _0_7952.png,0
25918,Apple,dataset/Apple/Total Number of Apples/Apple 0751.png,0
25919,Carambola,dataset/Carambola/Carambola 0095.png,2
25920,Mango,dataset/Mango/Mango001651.png,5
25921,Pitaya,dataset/Pitaya/Pitaya00281.png,10
25922,Banana,dataset/Banana/Banana0230.png,1
25923,Mango,dataset/Mango/Mango003506.png,5
25924,Pomegranate,dataset/Pomegranate/Pomegranet001083.png,12
25925,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00817.png,4
25926,Mango,dataset/Mango/Mango00756.png,5
25927,Pomegranate,dataset/Pomegranate/Pomegranet00837.png,12
25928,Persimmon,dataset/Persimmon/Persimmon1358.png,9
25929,Banana,dataset/Banana/Banana01126.png,1
25930,Pitaya,dataset/Pitaya/Pitaya00336.png,10
25931,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00127.png,4
25932,Mango,dataset/Mango/Mango00639.png,5
25933,Guava,dataset/Guava/guava total final/Guava01719.png,3
25934,Guava,dataset/Guava/Guava total/GuavaуАВ977 resized resized.png,3
25935,Pear,dataset/Pear/Pear 1381.png,8
25936,Persimmon,dataset/Persimmon/Persimmon1226.png,9
25937,Pitaya,dataset/Pitaya/Pitaya002493.png,10
25938,Tomatoes,dataset/Tomatoes/Tamotoes001173.png,13
25939,Apple,dataset/Apple/Apple D/applee0248.png,0
25940,Guava,dataset/Guava/guava total final/Guava03197.png,3
25941,muskmelon,dataset/muskmelon/Muskmelon 002023.png,14
25942,Apple,dataset/Apple/Apple C/scene08701.png,0
25943,Tomatoes,dataset/Tomatoes/Tamotoes00619.png,13
25944,Apple,dataset/Apple/Apple E/Apple E10202.png,0
25945,Guava,dataset/Guava/guava A/scene05501.png,3
25946,Persimmon,dataset/Persimmon/Persimmon1485.png,9
25947,Apple,dataset/Apple/Total Number of Apples/Apple 01124.png,0
25948,Apple,dataset/Apple/Apple F/Apple F264.png,0
25949,Pitaya,dataset/Pitaya/Pitaya001695.png,10
25950,Apple,dataset/Apple/Apple E/Apple E108.png,0
25951,Guava,dataset/Guava/guava total final/Guava01268.png,3
25952,Plum,dataset/Plum/PlumуАВ1097.png,11
25953,Tomatoes,dataset/Tomatoes/Tamotoes002120.png,13
25954,Apple,dataset/Apple/Total Number of Apples/Apple 01393.png,0
25955,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002212.png,4
25956,Mango,dataset/Mango/Mango001415.png,5
25957,Guava,dataset/Guava/Guava total/GuavaуАВ214 resized.png,3
25958,Apple,dataset/Apple/Total Number of Apples/Apple 02072.png,0
25959,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00728.png,4
25960,Guava,dataset/Guava/Guava total/1GuavaуАВ3049 resized resized.png,3
25961,Pitaya,dataset/Pitaya/Pitaya002076.png,10
25962,Plum,dataset/Plum/PlumуАВ709.png,11
25963,Pear,dataset/Pear/pear_0_8428.png,8
25964,Guava,dataset/Guava/Guava total/GuavaуАВ2056 resized.jpg,3
25965,Apple,dataset/Apple/Total Number of Apples/Apple 03303.png,0
25966,Apple,dataset/Apple/Total Number of Apples/Apple 02094.png,0
25967,Mango,dataset/Mango/Mango001433.png,5
25968,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001263.png,4
25969,Apple,dataset/Apple/Total Number of Apples/Apple 04336.jpeg,0
25970,Orange,dataset/Orange/Orange00352.png,6
25971,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001615.png,4
25972,Carambola,dataset/Carambola/Carambola 00297.png,2
25973,Plum,dataset/Plum/PlumуАВ2252.png,11
25974,muskmelon,dataset/muskmelon/Muskmelon 00326.png,14
25975,Pomegranate,dataset/Pomegranate/Pomegranet00407.png,12
25976,Guava,dataset/Guava/guava A/ene03391.png,3
25977,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001326.png,4
25978,Pitaya,dataset/Pitaya/Pitaya001197.png,10
25979,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00768.png,4
25980,Guava,dataset/Guava/guava total final/Guava01918.png,3
25981,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001060.png,4
25982,muskmelon,dataset/muskmelon/Muskmelon 001510.png,14
25983,Guava,dataset/Guava/guava total final/Guava03032.png,3
25984,Apple,dataset/Apple/Apple D/Apple dee14881.png,0
25985,Peach,dataset/Peach/Peach002621.png,7
25986,Mango,dataset/Mango/Mango001167.png,5
25987,Carambola,dataset/Carambola/Carambola 00234.png,2
25988,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00478.png,4
25989,Guava,dataset/Guava/Guava total/GuavaуАВ419.png,3
25990,Apple,dataset/Apple/Apple C/scene07541.png,0
25991,Pitaya,dataset/Pitaya/Pitaya001091.png,10
25992,Plum,dataset/Plum/PlumуАВ751.png,11
25993,Guava,dataset/Guava/Guava total/GuavaуАВ388 resized.png,3
25994,Guava,dataset/Guava/Guava total/GuavaуАВ1682 resized.jpg,3
25995,Orange,dataset/Orange/Orange001129.png,6
25996,muskmelon,dataset/muskmelon/Muskmelon 002037.png,14
25997,Banana,dataset/Banana/Banana02481.png,1
25998,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003163.png,4
25999,Guava,dataset/Guava/guava total final/Guava01852.png,3
26000,Pomegranate,dataset/Pomegranate/Pomegranet001519.png,12
26001,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002411.png,4
26002,Tomatoes,dataset/Tomatoes/Tamotoes001556.png,13
26003,Guava,dataset/Guava/Guava total/1GuavaуАВ2952 resized.png,3
26004,Guava,dataset/Guava/guava total final/Guava02175.png,3
26005,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00420.png,4
26006,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00482.png,4
26007,Tomatoes,dataset/Tomatoes/Tamotoes001251.png,13
26008,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00497.png,4
26009,Pear,dataset/Pear/pear_0_6489.png,8
26010,Banana,dataset/Banana/Banana01198.png,1
26011,Guava,dataset/Guava/Guava total/GuavaуАВ1275 resized.jpg,3
26012,Guava,dataset/Guava/Guava total/GuavaуАВ202 resized.jpg,3
26013,Pitaya,dataset/Pitaya/Pitaya00801.png,10
26014,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00534.png,4
26015,Guava,dataset/Guava/Guava total/GuavaуАВ174 resized.jpg,3
26016,Guava,dataset/Guava/guava total final/Guava03089.png,3
26017,Pitaya,dataset/Pitaya/Pitaya002436.png,10
26018,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001876.png,4
26019,Pear,dataset/Pear/pear_0_4620.png,8
26020,Apple,dataset/Apple/Total Number of Apples/Apple 03885.png,0
26021,Peach,dataset/Peach/Peach002201.png,7
26022,Pear,dataset/Pear/Pear 1157.png,8
26023,Pomegranate,dataset/Pomegranate/Pomegranet001692.png,12
26024,Guava,dataset/Guava/Guava total/1GuavaуАВ3039.png,3
26025,Peach,dataset/Peach/Peach00494.png,7
26026,Pomegranate,dataset/Pomegranate/Pomegranet001374.png,12
26027,Carambola,dataset/Carambola/Carambola 00399.png,2
26028,Plum,dataset/Plum/PlumуАВ1040.png,11
26029,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi004094.png,4
26030,Mango,dataset/Mango/Mango00574.png,5
26031,Mango,dataset/Mango/Mango003614.png,5
26032,Orange,dataset/Orange/Orange001548.png,6
26033,Apple,dataset/Apple/Total Number of Apples/Apple 01448.png,0
26034,Apple,dataset/Apple/Apple E/Apple E0363.png,0
26035,Peach,dataset/Peach/Peach00272.png,7
26036,Guava,dataset/Guava/Guava total/GuavaуАВ239 resized.jpg,3
26037,Apple,dataset/Apple/Total Number of Apples/Apple 03087.png,0
26038,Guava,dataset/Guava/Guava total/1GuavaуАВ2924 resized.png,3
26039,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00710.png,4
26040,Guava,dataset/Guava/Guava total/1GuavaуАВ2675.png,3
26041,Pear,dataset/Pear/Pear 197.png,8
26042,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001555.png,4
26043,Guava,dataset/Guava/Guava total/GuavaуАВ302 resized resized.png,3
26044,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00882.png,4
26045,Banana,dataset/Banana/Banana02657.png,1
26046,Apple,dataset/Apple/Total Number of Apples/Apple 02074.png,0
26047,Guava,dataset/Guava/Guava total/GuavaуАВ2429 resized resized.png,3
26048,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003540.png,4
26049,Guava,dataset/Guava/Guava total/GuavaуАВ611 resized.jpg,3
26050,Guava,dataset/Guava/Guava total/GuavaуАВ290.png,3
26051,Peach,dataset/Peach/Peach001517.png,7
26052,Guava,dataset/Guava/Guava total/GuavaуАВ1133 resized.png,3
26053,Apple,dataset/Apple/Total Number of Apples/Apple 0787.png,0
26054,Banana,dataset/Banana/Banana02851.png,1
26055,Guava,dataset/Guava/Guava total/GuavaуАВ631 resized.png,3
26056,Persimmon,dataset/Persimmon/Persimmon347.png,9
26057,Guava,dataset/Guava/guava total final/Guava0643.png,3
26058,Guava,dataset/Guava/Guava total/GuavaуАВ681 resized.png,3
26059,Pitaya,dataset/Pitaya/Pitaya00839.png,10
26060,Guava,dataset/Guava/Guava total/GuavaуАВ1300.png,3
26061,Pomegranate,dataset/Pomegranate/Pomegranet002007.png,12
26062,Guava,dataset/Guava/guava A/scene12241.png,3
26063,Persimmon,dataset/Persimmon/Persimmon432.png,9
26064,Orange,dataset/Orange/Orange00918.png,6
26065,Pear,dataset/Pear/pear_0_9974.png,8
26066,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003818.png,4
26067,Peach,dataset/Peach/Peach00266.png,7
26068,Carambola,dataset/Carambola/Carambola 00547.png,2
26069,Orange,dataset/Orange/Orange001219.png,6
26070,Carambola,dataset/Carambola/Carambola 001196.png,2
26071,Guava,dataset/Guava/Guava total/GuavaуАВ1413.png,3
26072,Guava,dataset/Guava/Guava total/1GuavaуАВ2813 resized resized.png,3
26073,Guava,dataset/Guava/guava total final/Guava02335.png,3
26074,Persimmon,dataset/Persimmon/Persimmon1699.png,9
26075,Pear,dataset/Pear/Pear 742.png,8
26076,Apple,dataset/Apple/Apple F/scene03321.png,0
26077,Pomegranate,dataset/Pomegranate/Pomegranet0067.png,12
26078,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00310.png,4
26079,Guava,dataset/Guava/Guava total/1GuavaуАВ3023 resized.png,3
26080,Guava,dataset/Guava/guava total final/Guava0293.png,3
26081,Pear,dataset/Pear/pear_0_8239.png,8
26082,Carambola,dataset/Carambola/Carambola 001473.png,2
26083,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001039.png,4
26084,Pomegranate,dataset/Pomegranate/Pomegranet00866.png,12
26085,Mango,dataset/Mango/Mango002440.png,5
26086,Guava,dataset/Guava/Guava total/GuavaуАВ1411.png,3
26087,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002008.png,4
26088,Guava,dataset/Guava/Guava total/GuavaуАВ907 resized.png,3
26089,Tomatoes,dataset/Tomatoes/Tamotoes001058.png,13
26090,Mango,dataset/Mango/Mango002956.png,5
26091,Banana,dataset/Banana/Banana0719.png,1
26092,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00317.png,4
26093,Orange,dataset/Orange/Orange001980.png,6
26094,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00527.png,4
26095,muskmelon,dataset/muskmelon/Muskmelon 0099.png,14
26096,Guava,dataset/Guava/Guava total/GuavaуАВ1410 resized.jpg,3
26097,Guava,dataset/Guava/Guava total/1GuavaуАВ2574.png,3
26098,Kiwi,dataset/Kiwi/kiwi A/Kiwi A0045.png,4
26099,Guava,dataset/Guava/Guava total/GuavaуАВ479.png,3
26100,Pear,dataset/Pear/Pear 899.png,8
26101,Banana,dataset/Banana/Banana0284.png,1
26102,Guava,dataset/Guava/Guava total/1GuavaуАВ3051 resized resized.png,3
26103,Orange,dataset/Orange/Orange002621.png,6
26104,Carambola,dataset/Carambola/Carambola 00471.png,2
26105,Tomatoes,dataset/Tomatoes/Tamotoes001956.png,13
26106,Orange,dataset/Orange/Orange001113.png,6
26107,Carambola,dataset/Carambola/Carambola 001938.png,2
26108,Pomegranate,dataset/Pomegranate/Pomegranet001820.png,12
26109,Guava,dataset/Guava/Guava total/GuavaуАВ1410 resized.png,3
26110,Pomegranate,dataset/Pomegranate/Pomegranet00757.png,12
26111,Pear,dataset/Pear/Pear 1680.png,8
26112,Guava,dataset/Guava/Guava total/GuavaуАВ1025 resized.jpg,3
26113,Persimmon,dataset/Persimmon/Persimmon1457.png,9
26114,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00242.png,4
26115,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002032.png,4
26116,muskmelon,dataset/muskmelon/Muskmelon 00564.png,14
26117,Guava,dataset/Guava/Guava total/1GuavaуАВ3078 resized resized.png,3
26118,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00830.png,4
26119,Carambola,dataset/Carambola/Carambola 00623.png,2
26120,Guava,dataset/Guava/Guava total/GuavaуАВ2210 resized.jpg,3
26121,Guava,dataset/Guava/Guava total/GuavaуАВ1185 resized resized.png,3
26122,Pear,dataset/Pear/Pear 1461.png,8
26123,Apple,dataset/Apple/Total Number of Apples/Apple_0_2330.png,0
26124,Guava,dataset/Guava/guava total final/Guava02579.png,3
26125,Banana,dataset/Banana/Banana0718.png,1
26126,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002923.png,4
26127,muskmelon,dataset/muskmelon/Muskmelon 001970.png,14
